Year,Month,Facility Reference Number,Licence Holder,Site Common Name,Latitude,Longitude,Finfish Aquaculture Reporting Zone,Sample Type,Incident Date,Number of Pens Sampled,Average L. salmonis motiles per fish,Average L. salmonis females per fish,Average chalimus per fish,Average caligus per fish,Comments,Year Class
2019,February,7714,MOWI Canada West,Alexander,-128.57494,52.67648,Central Coast,Post mechanical removal or bath treatment,2019-02-28,8,0.01,0,0.03,0,,1
2019,February,1702,MOWI Canada West,Goat Cove,52.78726,-128.4199,Central Coast,Routine monitoring,n/a,0,,,,,Count(s) not required (harvesting),2
2019,February,1691,MOWI Canada West,Kid Bay,-128.404313,52.801081,Central Coast,Routine monitoring,2019-02-06,3,0.03,0,0,0.02,,2
2019,February,1691,MOWI Canada West,Kid Bay,-128.404313,52.801081,Central Coast,Routine monitoring,2019-02-13,3,0.15,0.02,0,0,,2
2019,February,1691,MOWI Canada West,Kid Bay,-128.40431,52.80108,Central Coast,Routine monitoring,2019-02-20,3,0.42,0.02,0.47,0.33,,2
2019,February,1691,MOWI Canada West,Kid Bay,-128.404313,52.801081,Central Coast,Routine monitoring,2019-02-27,3,0.28,0.03,0.25,0.52,,2
2019,February,1537,Cermaq Canada,Bare Bluff,-125.79902,49.32702,Clayoquot Sound,Routine monitoring,2019-02-18,3,5.08,0.69,1.11,0,Harvesting,2
2019,February,520,Cermaq Canada,Bedwell,-125.81247,49.26548,Clayoquot Sound,Post mechanical removal or bath treatment,2019-02-19,3,1.69,0.89,0.56,0.03,,2
2019,February,234,Cermaq Canada,Dixon Bay,-126.150552,49.405004,Clayoquot Sound,Routine monitoring,2019-02-17,3,0,0,0,0,,1
2019,February,1507,Cermaq Canada,Millar Channel,-126.09003,49.37622,Clayoquot Sound,Routine monitoring,2019-02-19,3,0,0,0,0.13,,1
2019,February,543,Cermaq Canada,Mussel Rock,-125.86762,49.25925,Clayoquot Sound,Routine monitoring,n/a,0,,,,,Count(s) not required (<4 pens),1
2019,February,6668,Cermaq Canada,Plover Point,-125.76693,49.21433,Clayoquot Sound,Routine monitoring,2019-02-01,3,3.76,2.15,0.04,0,Management action planned (Medicinal bath treatment),2
2019,February,6668,Cermaq Canada,Plover Point,-125.76693,49.21433,Clayoquot Sound,Routine monitoring,2019-02-23,3,2.92,1.99,0.01,0,Management action planned (Medicinal bath treatment),2
2019,February,314,Cermaq Canada,Ross Pass,-126.04849,49.32437,Clayoquot Sound,Routine monitoring,2019-02-02,3,0,0,0,0,,1
2019,February,527,Cermaq Canada,Saranac Island,-125.90671,49.24803,Clayoquot Sound,Routine monitoring,n/a,0,,,,,Count(s) not required (<4 pens),1
2019,February,1401,Cermaq Canada,Brent Island,-125.34917,50.28613,Discovery Passage,Routine monitoring,n/a,,,,,,Count(s) not required (harvesting),2
2019,February,304,Cermaq Canada,Raza Island,-125.00882,50.32159,Discovery Passage,Routine monitoring,2019-02-17,6,0.78,0.39,0.19,0.1,,2
2019,February,871,Grieg Seafood BC,Barnes Bay,-125.26039,50.32437,Discovery Passage,Routine monitoring,n/a,0,,,,,Count(s) not required (harvesting),2
2019,February,1300,MOWI Canada West,Althorpe,-125.80975,50.47531,Discovery Passage,Routine monitoring,2019-02-05,3,1.92,0.22,2.05,3.63,,1
2019,February,1300,MOWI Canada West,Althorpe,-125.80975,50.47531,Discovery Passage,Routine monitoring,2019-02-11,4,2.91,0.75,1.58,3.51,,1
2019,February,1300,MOWI Canada West,Althorpe,-125.80975,50.47531,Discovery Passage,Routine monitoring,2019-02-17,4,1.84,0.28,1.73,2.96,,1
2019,February,1300,MOWI Canada West,Althorpe,-125.80975,50.47531,Discovery Passage,Routine monitoring,2019-02-25,2,3.85,1.6,0.65,4.1,"Management action planned (In-feed treatment); Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2019,February,790,MOWI Canada West,Chancellor Channel,-125.66284,50.41723,Discovery Passage,Routine monitoring,2019-02-04,3,0.27,0.15,0,0,,2
2019,February,790,MOWI Canada West,Chancellor Channel,-125.66284,50.41723,Discovery Passage,Routine monitoring,2019-02-11,2,0.18,0.1,0,0.13,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2019,February,790,MOWI Canada West,Chancellor Channel,-125.66284,50.41723,Discovery Passage,Routine monitoring,2019-02-19,3,0.15,0.05,0,0,,2
2019,February,790,MOWI Canada West,Chancellor Channel,-125.66284,50.41723,Discovery Passage,Routine monitoring,2019-02-23,2,0.18,0.1,0.08,0.05,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2019,February,1581,MOWI Canada West,Hardwicke,-125.76974,50.41339,Discovery Passage,Routine monitoring,2019-02-05,2,2.18,0.7,1.35,1.13,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
2019,February,1581,MOWI Canada West,Hardwicke,-125.76974,50.41339,Discovery Passage,Routine monitoring,2019-02-08,3,6.15,0.97,5.03,4.08,Bi-weekly counts,1
2019,February,1581,MOWI Canada West,Hardwicke,-125.76974,50.41339,Discovery Passage,Routine monitoring,2019-02-18,2,6.98,3.03,7.23,4.45,"Bi-weekly counts; Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
2019,February,1581,MOWI Canada West,Hardwicke,-125.76974,50.41339,Discovery Passage,Pre-treatment,2019-02-26,3,11.6,7.43,2.3,0,Management action planned (Mechanical removal treatment),1
2019,February,1581,MOWI Canada West,Hardwicke,-125.76974,50.41339,Discovery Passage,Post mechanical removal or bath treatment,2019-02-28,2,1.67,1.43,0.25,0,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
2019,February,100,MOWI Canada West,Lees Bay,-125.70029,50.41063,Discovery Passage,Routine monitoring,2019-02-04,3,0.23,0.18,0,0,,2
2019,February,100,MOWI Canada West,Lees Bay,-125.70029,50.41063,Discovery Passage,Routine monitoring,2019-02-16,2,0.33,0.2,0,0,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2019,February,100,MOWI Canada West,Lees Bay,-125.70029,50.41063,Discovery Passage,Routine monitoring,2019-02-21,3,0.18,0.08,0.02,0.03,,2
2019,February,100,MOWI Canada West,Lees Bay,-125.70029,50.41063,Discovery Passage,Routine monitoring,2019-02-28,2,0.1,0.05,0,0,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2019,February,78,MOWI Canada West,Phillips Arm,-125.35658,50.48825,Discovery Passage,Routine monitoring,2019-02-06,3,2.45,1.08,0.58,0,,2
2019,February,78,MOWI Canada West,Phillips Arm,-125.35658,50.48825,Discovery Passage,Post in-feed treatment,2019-02-12,3,0.68,0.42,0,0.02,,2
2019,February,78,MOWI Canada West,Phillips Arm,-125.35658,50.48825,Discovery Passage,Routine monitoring,2019-02-18,2,1,0.53,0,0,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2019,February,78,MOWI Canada West,Phillips Arm,-125.35658,50.48825,Discovery Passage,Routine monitoring,2019-02-26,3,0.17,0.12,0,0,,2
2019,February,1136,MOWI Canada West,Shaw Point,-125.88981,50.48527,Discovery Passage,Routine monitoring,2019-02-01,4,1.79,0.34,1.06,0.2,,2
2019,February,1136,MOWI Canada West,Shaw Point,-125.88981,50.48527,Discovery Passage,Threshold exceedance,2019-02-15,4,5.46,0.88,1.68,0.28,Management action planned (Non-medicinal bath treatment),2
2019,February,1136,MOWI Canada West,Shaw Point,-125.88981,50.48527,Discovery Passage,Routine monitoring,2019-02-24,3,4,1.63,2.3,0.53,Management action planned (Non-medicinal bath treatment),2
2019,February,380,MOWI Canada West,Sonora Point,-125.30517,50.42362,Discovery Passage,Routine monitoring,2019-02-12,3,0.98,0.6,0.03,0,,2
2019,February,380,MOWI Canada West,Sonora Point,-125.30517,50.42362,Discovery Passage,Routine monitoring,2019-02-19,2,0.43,0.2,0,0.05,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2019,February,380,MOWI Canada West,Sonora Point,-125.30517,50.42362,Discovery Passage,Post in-feed treatment,2019-02-26,3,0.17,0.1,0,0,,2
2019,February,1863,Grieg Seafood BC,Esperanza,-126.76145,49.87814,Esperanza Inlet,Routine monitoring,2019-02-12,3,2.4,1.28,0,0,,2
2019,February,1862,Grieg Seafood BC,Hecate,-126.7573,49.86799,Esperanza Inlet,Routine monitoring,2019-02-19,3,0.62,0.58,0,0,,2
2019,February,1079,Grieg Seafood BC,Steamer,-126.790878,49.887611,Esperanza Inlet,Routine monitoring,2019-02-12,3,1.62,1.01,0.18,0,,2
2019,February,1789,Grieg Seafood BC,Concepcion,-126.47587,49.65923,Nootka Sound,Routine monitoring,2019-02-23,3,0.02,0.02,0.02,0.15,,1
2019,February,1762,Grieg Seafood BC,Gore,-126.43167,49.6466,Nootka Sound,Routine monitoring,2019-02-25,3,0.02,0,0.03,0.08,,1
2019,February,1849,Grieg Seafood BC,Muchalat North,-126.33953,49.64394,Nootka Sound,Routine monitoring,2019-02-16,3,0,0,0,0,,1
2019,February,1705,Grieg Seafood BC,Williamson,-126.42849,49.65623,Nootka Sound,Routine monitoring,2019-02-06,3,0.03,0.03,0,0,,1
2019,February,892,MOWI Canada West,Bell Island,-127.52057,50.83242,Port Hardy,Routine monitoring,2019-02-06,3,0.07,0,0.38,0.07,,1
2019,February,892,MOWI Canada West,Bell Island,-127.52057,50.83242,Port Hardy,Routine monitoring,2019-02-13,3,0.57,0.25,0.18,0.27,,1
2019,February,892,MOWI Canada West,Bell Island,-127.52057,50.83242,Port Hardy,Routine monitoring,2019-02-21,3,0.32,0.13,0.1,0.02,,1
2019,February,892,MOWI Canada West,Bell Island,-127.52057,50.83242,Port Hardy,Routine monitoring,2019-02-27,3,0.25,0.03,0.78,0.13,,1
2019,February,1288,MOWI Canada West,Doyle Island,-127.48698,50.81456,Port Hardy,Routine monitoring,2019-02-02,3,1.98,0.4,1.88,0.57,,2
2019,February,1288,MOWI Canada West,Doyle Island,-127.48698,50.81456,Port Hardy,Routine monitoring,2019-02-07,3,1.88,1,0.9,0.17,Management action planned (In-feed treatment),2
2019,February,1288,MOWI Canada West,Doyle Island,-127.48698,50.81456,Port Hardy,Routine monitoring,2019-02-16,3,2.12,1.05,1.7,0.55,,2
2019,February,1288,MOWI Canada West,Doyle Island,-127.48698,50.81456,Port Hardy,Routine monitoring,2019-02-24,3,1.87,0.72,1.77,0.42,,2
2019,February,1293,MOWI Canada West,Duncan Island,-127.55568,50.8195,Port Hardy,Routine monitoring,2019-02-06,3,2.27,0.88,0.97,0.15,,2
2019,February,1293,MOWI Canada West,Duncan Island,-127.55568,50.8195,Port Hardy,Pre-treatment,2019-02-13,3,2.27,1.12,0.53,0.32,Management action planned (In-feed treatment),2
2019,February,1293,MOWI Canada West,Duncan Island,-127.55568,50.8195,Port Hardy,Routine monitoring,2019-02-22,3,0.93,0.53,0.77,0.08,,2
2019,February,1293,MOWI Canada West,Duncan Island,-127.55568,50.8195,Port Hardy,Routine monitoring,2019-02-25,3,1.1,0.58,1.1,0.1,,2
2019,February,7053,MOWI Canada West,Ghi ya,-127.93638,50.90078,Port Hardy,Routine monitoring,2019-02-21,2,0,0,0,0,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
2019,February,1351,MOWI Canada West,Marsh Bay,-127.34239,50.90567,Port Hardy,Routine monitoring,n/a,0,,,,,Count(s) not required (harvesting),2
2019,February,1198,MOWI Canada West,Raynor,-127.25359,50.89253,Port Hardy,Routine monitoring,2019-02-28,2,0.03,0,0.63,0.13,Sampling methodology does not meet requirements outlined in licence conditions (<4 pens),1
2019,February,1382,MOWI Canada West,Robertson,-127.425365,50.932418,Port Hardy,Pre-treatment,2019-02-05,3,4.93,2.27,1.22,0.92,Management action planned (In-feed treatment),2
2019,February,1382,MOWI Canada West,Robertson,-127.425365,50.932418,Port Hardy,Routine monitoring,2019-02-17,3,1.6,0.7,1.03,0.85,,1
2019,February,1382,MOWI Canada West,Robertson,-127.425365,50.932418,Port Hardy,Routine monitoring,2019-02-28,3,1.32,0.7,0,0.1,,2
2019,February,1350,MOWI Canada West,Shelter Bay,-127.45345,50.96555,Port Hardy,Routine monitoring,2019-02-03,3,0.35,0.13,0.12,0.13,,2
2019,February,1350,MOWI Canada West,Shelter Bay,-127.45345,50.96555,Port Hardy,Routine monitoring,2019-02-12,2,0,0,0.2,0.3,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2019,February,1350,MOWI Canada West,Shelter Bay,-127.45345,50.96555,Port Hardy,Routine monitoring,2019-02-19,3,0.05,0,0.32,0,,2
2019,February,1350,MOWI Canada West,Shelter Bay,-127.45345,50.96555,Port Hardy,Routine monitoring,2019-02-28,2,0.2,0.03,0.98,0,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
2019,February,831,MOWI Canada West,Shelter Pass,-127.500402,50.884141,Port Hardy,Routine monitoring,2019-02-08,3,0,0,0.68,0.1,,2
2019,February,831,MOWI Canada West,Shelter Pass,-127.500402,50.884141,Port Hardy,Routine monitoring,2019-02-14,3,0.62,0.22,1.23,0.23,,2
2019,February,831,MOWI Canada West,Shelter Pass,-127.500402,50.884141,Port Hardy,Routine monitoring,2019-02-23,3,0.87,0.35,0.98,0.25,,2
2019,February,144,MOWI Canada West,Koskimo,-127.88988,50.45861,Quatsino Sound,Routine monitoring,2019-02-06,2,0.25,0.13,0.18,0.23,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
2019,February,144,MOWI Canada West,Koskimo,-127.88988,50.45861,Quatsino Sound,Routine monitoring,2019-02-23,3,0.27,0.05,1.08,0.05,,1
2019,February,1238,MOWI Canada West,Mahatta West,-127.8357708,50.46914167,Quatsino Sound,Routine monitoring,2019-02-07,3,0,0,0.15,0,,1
2019,February,1238,MOWI Canada West,Mahatta West,-127.8357708,50.46914167,Quatsino Sound,Routine monitoring,2019-02-13,2,0.08,0.03,0,0.25,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
2019,February,1238,MOWI Canada West,Mahatta West,-127.8357708,50.46914167,Quatsino Sound,Routine monitoring,2019-02-19,3,0.02,0,0.12,0,,1
2019,February,1237,MOWI Canada West,Monday Rocks,-127.8761792,50.48562083,Quatsino Sound,Routine monitoring,2019-02-07,3,0.27,0.1,0.48,0.12,,1
2019,February,1237,MOWI Canada West,Monday Rocks,-127.87618,50.48562,Quatsino Sound,Routine monitoring,2019-02-14,2,0.1,0,0.2,0.1,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
2019,February,1237,MOWI Canada West,Monday Rocks,-127.8761792,50.48562083,Quatsino Sound,Routine monitoring,2019-02-21,3,0.32,0.1,1.93,0.37,,1
2019,February,1237,MOWI Canada West,Monday Rocks,-127.8761792,50.48562083,Quatsino Sound,Routine monitoring,2019-02-27,2,0.43,0.23,2.9,0.25,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
2019,February,1697,Grieg Seafood BC,Culloden,-124.10162,49.79595,Sunshine Coast,Routine monitoring,n/a,0,,,,,Count(s) not required (<4 pens),1
2019,February,746,Grieg Seafood BC,Site 13,-123.84265,49.6291,Sunshine Coast,Routine monitoring,n/a,0,,,,,Count(s) not required (<4 pens),1
2019,February,303,MOWI Canada West,Glacial Creek,-123.90241,50.01008,Sunshine Coast,Routine monitoring,n/a,0,,,,,Count(s) not required (broodstock in spawning year),Brood
2019,March,1144,Cermaq Canada,Burdwood,-126.49581,50.7969,Broughton Archipelago,Routine monitoring,2019-03-01,3,1.01,0.4,0.2,1.63,,2
2019,March,1144,Cermaq Canada,Burdwood,-126.49581,50.7969,Broughton Archipelago,Routine monitoring,2019-03-16,3,1.8,0.81,1,2.49,,2
2019,March,1144,Cermaq Canada,Burdwood,-126.49581,50.7969,Broughton Archipelago,Pre-treatment,2019-03-30,3,1.64,0.78,1.26,2.31,Management action planned (In-feed treatment),2
2019,March,819,Cermaq Canada,Cecil Island,-126.71498,50.85123,Broughton Archipelago,Routine monitoring,n/a,0,,,,,Count(s) not required (<4 pens),1
2019,March,458,Cermaq Canada,Cypress Harbour,-126.66313,50.83772,Broughton Archipelago,Routine monitoring,2019-03-03,3,0.59,0.47,1.07,1.8,,Brood
2019,March,458,Cermaq Canada,Cypress Harbour,-126.66313,50.83772,Broughton Archipelago,Routine monitoring,2019-03-18,3,0.91,0.8,0.8,1.25,,Brood
2019,March,869,Cermaq Canada,Maude Island,-126.75743,50.85271,Broughton Archipelago,Routine monitoring,2019-03-01,3,0.48,0.14,0.31,1.28,,1
2019,March,869,Cermaq Canada,Maude Island,-126.75743,50.85271,Broughton Archipelago,Routine monitoring,2019-03-29,3,0.42,0.21,0,4.39,,1
2019,March,1336,Cermaq Canada,Simmonds Point,-126.90153,50.87791,Broughton Archipelago,Routine monitoring,n/a,0,,,,,Count(s) not required (<4 pens),1
2019,March,728,Cermaq Canada,Sir Edmund Bay,-126.59684,50.83096,Broughton Archipelago,Routine monitoring,2019-03-01,3,0.76,0.35,0,0.47,,2
2019,March,728,Cermaq Canada,Sir Edmund Bay,-126.59684,50.83096,Broughton Archipelago,Routine monitoring,2019-03-14,3,1.36,0.86,0.08,0.73,,2
2019,March,728,Cermaq Canada,Sir Edmund Bay,-126.59684,50.83096,Broughton Archipelago,Pre-treatment,2019-03-29,3,1.75,1.04,0.13,1.79,Management action planned (In-feed treatment),2
2019,March,1825,Grieg Seafood BC,Noo-la,-126.36301,50.60799,Broughton Archipelago,Routine monitoring,2019-03-03,3,0.28,0.13,0,1.75,,2
2019,March,1825,Grieg Seafood BC,Noo-la,-126.36301,50.60799,Broughton Archipelago,Routine monitoring,2019-03-24,3,0.62,0.25,0.08,3.25,,2
2019,March,7273,Grieg Seafood BC,Tsa-ya,-126.330725,50.61330417,Broughton Archipelago,Routine monitoring,2019-03-08,3,0.68,0.33,0,10.08,,1
2019,March,7273,Grieg Seafood BC,Tsa-ya,-126.33073,50.6133,Broughton Archipelago,Routine monitoring,2019-03-23,3,0.27,0.12,0.5,0.97,,2
2019,March,1839,Grieg Seafood BC,Wa-kwa,-126.347412,50.60106,Broughton Archipelago,Routine monitoring,2019-03-08,3,0.28,0.13,0.07,9.1,,1
2019,March,1839,Grieg Seafood BC,Wa-kwa,-126.347412,50.601059,Broughton Archipelago,Routine monitoring,2019-03-23,3,0.32,0.18,1.48,2.03,,1
2019,March,1586,MOWI Canada West,Doctor Islets,-126.28925,50.65373,Broughton Archipelago,Routine monitoring,2019-03-11,2,0.3,0.18,2.15,2.1,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",1
2019,March,1586,MOWI Canada West,Doctor Islets,-126.28925,50.65373,Broughton Archipelago,Routine monitoring,2019-03-18,3,0.12,0.05,0.73,0.02,,1
2019,March,1586,MOWI Canada West,Doctor Islets,-126.28925,50.65373,Broughton Archipelago,Routine monitoring,2019-03-25,3,0.18,0.08,0.13,0.08,,1
2019,March,143,MOWI Canada West,Larsen Island,-126.63284,50.60175,Broughton Archipelago,Routine monitoring,n/a,0,,,,,Count(s) not required (<4 pens),1
2019,March,141,MOWI Canada West,Port Elizabeth,-126.47653,50.67099,Broughton Archipelago,Routine monitoring,2019-03-03,2,0.65,0.45,0.78,1.05,"Sampling methodology differs from requirements outlined in licence conditions, but meets or exceeds the requirement",2
